CONTENT_ID,CONTENT,CONTENT_TYPE_ID
209,"  <div>Otto elsker å spille fotball. <br />  Moren hans vasker draktene til <br />  laget med de store gutta. <br />  Otto sitter på benken og ser på. <br />  Snart kommer sommeren. <br />  Alle reiser på ferie, bortsett fra Otto, </div>  <div>for fattern må jobbe. <br />  Sommeren blir tøff. <br />  Men Otto gir ikke opp. <br />  Otto er bedre enn noen. <br />  Ingen er bedre enn Otto. </div>  <div>&#160;</div>  <div><strong>Gutten som ville være en av gutta</strong> <br />  er en bok som er lett å lese, <br />  og vanskelig å legge fra seg. <br />  Den er full av humor og alvor. </div>  <div>Boka finnes også som film. </div>  <div>Filmen heter <strong>Ti kniver i hjertet</strong>. </div>  <div>&#160;</div>  <p><strong>Lars Saabye Christensen</strong> er en <br />  av Norges mest kjente forfattere. <br />  Han skriver både romaner, <br />  noveller og dikt. <br />  </p>  ",85
210,"  <div><strong>26.november</strong> er en helt spesiell <br />  tegneserie. Den er basert på <br />  intervjuer med fire mennesker <br />  som overlevde krigen.  <br />  Alle fire var norske jøder <br />  som opplevde 26.november, <br />  dagen da norsk politi <br />  arresterte alle norske jøder, <br />  også kvinner og barn, <br />  for å sende dem ut av landet <br />  og i døden.  </div>  <div>&#160;</div>  <div>Tegneserien er delt inn i <br />  fire deler: Gerds historie, <br />  Siggis historie, Rosas historie <br />  og til slutt Sammys historie. <br />  Tegningene er tydelige og teksten <br />  lett å lese. </div>  <div>&#160;</div>  <p><strong>Mikael Holmberg</strong> har skrevet og <br />  tegnet de sanne fortellingene<br />  til <strong>Gerd Golombek</strong>, <strong>Rosa Tankus</strong>, <br />  <strong>Siegmund Korn</strong> og <strong>Samuel Steinmann</strong>.  </p>  ",86
211,"  <div>Laika er hunden som ble <br />  det første levende vesenet i <br />  verdensrommet. <br />  I denne tegneserien kan du lese <br />  hele historien om Laika, <br />  hvorfor hun ble valgt, <br />  og hvem som var rundt henne. </div>  <div><br />  Historien er både spennende <br />  og rørende. </div>  <div>Tegningene i boka er tydelige <br />  og lette å fortså. <br />  Teksten er ganske liten, <br />  men tydelig. </div>  <div>&#160;</div>  <p><strong>Nick Abadzis</strong> lever både av <br />  å skrive og å tegne. <br />  Han bor i London. </p>  ",87
212,"  <div>Diktene handler om fødselen, <br />  ammetåke og den første tida. <br />  De er en kjærlighetshistorie <br />  til barnet, til fortvilelsen <br />  og gleden over å få barn. </div>  <div>&#160;</div>  <div>Språket er direkte og bildene <br />  lette å se for seg. <br />  Ikke alle diktene er like lette <br />  å forstå, men alle skaper<br />  flotte bilder. </div>  <div>&#160;</div>  <div><strong>Cathrine Grøndahl</strong> har gitt ut <br />  flere diktsamlinger. <br />  Hun jobber i dag som advokat. </div>  <div>&#160;</div>  <div>""Grøndahls direkte språk <br />  er befriende lite mystisk og innpakket, <br />  men likevel komplekst. <br />  Hun møter leseren med sterke innsikter <br />  og overraskende bilder."" <br />  Marie Aubert, Aftenposten</div>  <div>&#160;</div>  <p>""Jeg satte mitt håp til verden <br />  er en diktsamling som også kan <br />  nå ut til mennesker som vanligvis <br />  ikke leser dikt. <br />  Og kanskje er Grøndahls dikt <br />  like matnyttige som mange av de <br />  kommersielle håndbøkene som finnes <br />  for nybakte foreldre?"" <br />  Brynjulf Jung Tjønn, NRK</p>  ",88
213,"  <div>En morsom tegneserieroman om <br />  det å bli mamma for første gang. <br />  Den handler om fødselen, <br />  om å få råd fra andre foreldre, <br />  om å oppdage nye ting, <br />  og å være redd for barnet sitt. <br />  Og så handler den om å være <br />  veldig glad i det lille, nye livet. </div>  <div>&#160;</div>  <div>Tegningene er store og i sort-hvitt, og har en tydelig strek. <br />  En tegning fyller en hel side. <br />  Teksten er tydelig, men litt liten enkelte steder. </div>  <div>&#160;</div>  <p><strong>Alltid beredt til å dø for mitt barn</strong> <br />  er den tredje boka i serien om Frøken. <br />  De to andre heter <strong>Frøken Livredd &amp; kjærligheten</strong> <br />  og <strong>Frøken Makeløs &amp; Karrieren</strong>. <br />  Joanna Rubin Dranger har tegnet og skrevet bøkene. <br />  Hun er illustratør og bor i Stockholm. <br />  </p>  ",89
214,"  <div>Sáve ii bala mastege. <br />  Son lea máilmmi jálumus mánná. <br />  Dát lea girji, man lea álki lohkat. </div>  <div>&#160;</div>  <div>Sáve er verdens modigste jente. <br />  Hun er ikke redd for noen ting, <br />  ikke for mørket og ikke for <br />  dødninger eller drauger. <br />  Hunden hennes, Sáike er <br />  verdens reddeste hund. <br />  Den tør ikke gå ut i mørket. <br />  En natt må Sáve og Sáike <br />  overnatte i skogen. <br />  Da møter de en draug som <br />  trenger deres hjelp. </div>  <div>&#160;</div>  <div>Dette er en enkel bok <br />  om å takle døden og overvinne frykt. <br />  Boka er skrevet på nordsamisk.<br />  Den er flott illustrert med tydelige <br />  fargetegninger av <strong>Harald Aadnevik</strong>. <br />  Boka passer både for eldre barn <br />  og yngre ungdom som ikke har lest så mye før.</div>  <div>&#160;</div>  <div>Forfatteren <strong>Elle Márjá Vars</strong><br />  har også skrevet en annen bok i samme serie. </div>  <div>Den heter <strong>Máilmmi láikkimus olmmos. </strong><br />  </div>  ",90
224,"  <div>Her er rett og slett verdens fineste bok! <br />  Politi og tyv, astronaut og dagdrømmer, <br />  dansere og krigere står side om side. <br />  Boka passer alle som liker det enkle og vakre. <br />  Bildene og ordene setter tankene i sving. <br />  De står i forhold til hverandre som et motsetningspar, </div>  <div>eller kanskje ikke? </div>  <div>Dette er den perfekte gaveboka <br />  som blir liggende framme på bordet! </div>  <div>&#160;</div>  <div><strong>Bilder av folk</strong> er en bok vi kan <br />  anbefale alle leserne våre. </div>  <div>Den kan favne bredt i alder og målgruppe. </div>  <div>Hver side har et stor, enkelt bilde <br />  og ett ord. </div>  <div>Fin til språk- og lesetrening! </div>  <div>&#160;</div>  <div><strong>Blexbolex</strong> er en fransk tegner og forfatter. <br />  <strong>Bilder av folk</strong> ble kåret til verdens <br />  vakreste bok i 2009 (Goldene Letter). </div>  <div>&#160;</div>  <div><em>""</em><strong>Bilder av folk</strong> er en utrolig kraftfull bok – <br />  vakker, tankevekkende, lattervekkende, <br />  skummel og utfordrende. <br />  Det går ikke an å bli ferdig med den <br />  etter kun én gjennomlesning, <br />  så jeg er rent lykkelig over å ha den i bokhyllen min. ""</div>  <div>- Heidi Sævareid, Barnebokkritikk.no<br />  <br />  </div>  ",91
215,"  <div><strong>Hiv mannskjiten</strong> er et nordnorsk <br />  uttrykk som betyr kast søppelet. <br />  Denne boka er en hyllest til <br />  det motsatte. <strong>Rune Johansen</strong> har tatt <br />  bilder av folk og tingene deres. <br />  Til hvert bilde har han skrevet noen ord <br />  om hvor han har tatt bildet <br />  og hva han tenker om det. <br />  Bildene er fra Nordland, og forteller oss <br />  at det som er hverdagen vår, <br />  også kan være kunst. </div>  <div>&#160;</div>  <div>Bildene i denne boka er <br />  fargerike og flotte. <br />  Oppsettet på teksten kan gjøre den <br />  vanskelig å lese, men språket er <br />  muntlig og personlig. </div>  <div>&#160;</div>  <div><strong>Hiv mannskjiten</strong> er </div>  <div>den første boka i <strong>Rune Johansen</strong>s serie </div>  <div>med fotografier og tekst.</div>  <div>Senere har det kommet flere bøker, </div>  <div>blant annet <strong>Så lenge det vara</strong> (2005), </div>  <div><strong>I Hemsedal</strong> (2006), </div>  <div><strong>Da æ var i Amerika</strong> (2007) og </div>  <div><strong>Norske sjøfolk</strong> (2009). </div>  <div>&#160;</div>  ",92
216,"  <div>Dette er fortellingene om <br />  en gutte-jente som har to <br />  bestevenner, Kai og Henrik. <br />  Sammen finner de på mange sprell, <br />  noen mer vågale enn andre. <br />  Under overflaten aner vi alvoret <br />  som gjør at de tre må holde sammen.  </div>  <div><br />  Boka består av fortellinger <br />  som kan leses hver for seg, <br />  men som sammen blir til  <br />  en hel historie. </div>  <div>Språket i denne boka er direkte <br />  og muntlig. Formen gjør at boka <br />  kan leses i etapper.  </div>  <div>&#160;</div>  <p><strong>Sara Johsen</strong> er filmskaper <br />  og kjent for filmene Vinterkyss <br />  og Upper Dog. Hun har også skrevet <br />  romanen White Man. </p>  ",93
217,"  <div>Sajjad er en 15 år. Han har olabukser, <br />  spiller fotball og går på fest. <br />  Men hjemme er det pakistansk <br />  kultur som gjelder. Sajjad blir trukket <br />  mellom to verdener. <br />  En dag kommer krisen for fullt. <br />  Faren til Sajjad vil ta med seg <br />  Sajjad til Pakistan for å gifte ham bort. </div>  <div>&#160;</div>  <div>Teksten i boka er ganske tett <br />  og med få avsnitt, men språket er lett<br />  og tydelig. </div>  <div>&#160;</div>  <div>Boka <strong>Pakkis</strong> fikk mye oppmerksomhet <br />  da den kom ut i 1986. <br />  Nå er den trykket i ny utgave. <br />  Boka er den første romanen skrevet <br />  på norsk av en pakistansk innvandrer. </div>  <div><br />  <strong>Khalid Hussain</strong> kom til Norge seks år <br />  gammel. Han var 16 år da han skrev boka. <br />  Han har også gitt ut boka Ondt blod <br />  og har skrevet flere filmer, blant <br />  annet spillefilmen <strong>Import Eksport</strong>. <br />  </div>  ",94
218,"  <div>En dag finner Christopher hunden til <br />  Mrs Shears. Den er stukket i hjel <br />  med en høygaffel. Han bestemmer seg <br />  for å løse mysteriet. <br />  Christopher er autist. Han lærer oss mye <br />  om hvordan han tenker.   <br />  På vei mot løsningen finner han svar <br />  på større spørsmål, som denne: <br />  Hvordan kan mor skrive brev<br />  hvis hun er død? </div>  <div>&#160;</div>  <p>Denne boka har gaske tett tekst <br />  med få avsnitt, men språket er lett <br />  og kapitlene er korte. </p>  ",95
219,"  <div>Rådene gir hun både til nordmenn <br />  og til innvandrerne selv. <br />  Hun er direkte og gir <br />  konkrete råd. <br />  Målet hennes er at innvandrere <br />  blir en del av samfunnet <br />  på en positiv måte.  </div>  <div>&#160;</div>  <div>Boka består av korte punkter <br />  delt inn etter tema.<br />  Noen ord er vanskelige, men <br />  både meningene og språket er direkte<br />  og lett å oppfatte. </div>  <div>&#160;</div>  <div><strong>Amal Aden</strong> er et pseudonym. </div>  <div>Forfatteren kom til Norge </div>  <div>som asylsøker fra Somalia. </div>  <div>Hun fikk mye oppmerksomhet for romanen </div>  <div><strong>Se oss</strong> som kom ut i 2008. </div>  ",96
220,"  <div><strong>sa mor</strong> er en samling  <br />  korte og morsomme dikt. <br />  Diktene handler om en mor <br />  som forteller sønnen sin <br />  hva han skal og ikke skal gjøre<br />  og om sønnens kompliserte forhold <br />  til kjærestene sine.  </div>  <div><br />  <strong>Erlend Loe</strong> har oversatt diktene. <br />  Om boka sier han: <br />  ""Sa Mor er både morsom og dypt ubehagelig. <br />  Kjærlighet og omtanke er bra. <br />  Men det kan bli for mye."" </div>  <div>&#160;</div>  <div>Boka er ikke lenger i salg, </div>  <div>men den kan lånes på biblioteket. </div>  <div>Erlend Loe har også lest inn diktene </div>  <div>på lydbok. Lydboken kan kjøpes. </div>  ",97
221,"  <div>Nordmenn har reist <br />  på ferie til Syden i 50 år. <br />  Boka er full av bilder, sitater <br />  og mimring om hvordan det var <br />  å reise til stedet med sol hele året. </div>  <div>&#160;</div>  <p><strong>Charter</strong> er en morsom bok <br />  det går an å bla i. <br />  Boka har ulik størrelse på fonten og <br />  fargerik bakgrunn. Fonten er enkelte steder<br />  liten og de sterke fargene gjør<br />  teksten vanskelig å lese.  <br />  Boka er likevel så muntlig og ledig <br />  at vi tar den med her. </p>  ",98
222,  <p><strong>Blåveis</strong> er en sterk bok <br />  om å leve i et voldelig forhold. <br />  Shabana Rehman opplevde mishandlingen <br />  i tre år. <br />  Den kunne ha kostet henne livet. <br />  Sakte kom hun seg ut av volden<br />  og skammen. </p>  <p>&#160;</p>  <p><strong>Blåveis</strong> har et muntlig og direkte språk. <br />  Den er lett å lese og berører sterkt.  </p>  <p>&#160;</p>  <p><strong>Shabana Rehman</strong> (f. 1976) er komiker <br />  og skribent. Hun har tidligere gitt ut <br />  bøkene Nå (2002) og Mullahløft (2004). </p>  ,99
223,"  <div>Boka inneholder mange kjente barnesanger, <br />  og de er fint illustrert. <br />  Dette er ei inspirerende bok som <br />  gjør det lett å skape både lek og samspill. <br />   <br />  <strong>Norsk med tegnstøtte (NMT)</strong> gjør språket tydligere<br />  ved å sette enkelte tegn til norsk tale.  <br />  Det er lettere å oppfatte for mennesker <br />  med hørselshemming eller <br />  språk- og kommunikasjonsvansker. <br />  Og alle andre!</div>  <div><br />  Boka inneholder både <br />  kjente barnesanger og nye regler. <br />  Tegnene er håndtegnet og lette å oppfatte. <br />  De norske ordene har tydelig og <br />  lett lesbar font. <br />  Boka er flott illustrert av Signe Torp. </div>  ",100
225,"  <div><strong>På vegne av venner</strong> står det i dødsannonser<br />  når annonsen er satt inn av det offentlige <br />  - og ikke av familie og venner. <br />  Vinteren og våren 2009 gikk <br />  <strong>Kristopher Schau</strong> i begravelser <br />  som ingen andre går i. <br />  Han ville at i alle fall en person <br />  skulle være der. </div>  <div><br />  <strong>På vegne av venner</strong> er et essay<br />  om hva Kristopher Schau opplevde, <br />  tenkte og følte da han gikk i begravelsene <br />  til mennesker som dør alene.  </div>  <div>Språket i denne boka er <br />  ganske enkelt og muntlig. </div>  <div><strong>På vegne av venner</strong> har fått god kritikk<br />  - med rette. Det er en personlig bok <br />  som berører oss alle. </div>  <div>&#160;</div>  <p><strong>Kristopher Schau</strong> (f. 1970) er musiker, <br />  og kjent fra tv og radio.</p>  ",101
226,"  <div>Litt å lese for deg som ikke leser mye! </div>  <div>&#160;</div>  <div>Aung San Suu Kyi var bare to år gammel <br />  da faren hennes ble drept av militærjuntaen. <br />  Da hun selv ble voksen, bestemte hun seg <br />  for å kjempe for frihet og demokrati i Burma. <br />  Da de hadde sitt første valg i 1990, <br />  ble hun valgt til statsminister. <br />  De militære nektet henne å overta. <br />  Siden har de truet henne <br />  og holdt henne sperret inne.  <br />  Likevel har Suu Kyi fortsatt <br />  sin fredelige kamp for demokrati.<br />  Hun fikk Nobels fredspris i 1991, <br />  men kunne ikke reise for å ta imot den. </div>  <div><br />  I denne boka forteller <strong>Kjell Magne Bondevik</strong> <br />  om Burma og om kvinnen som blir kalt <br />  ”Asias Nelson Mandela”.</div>  <div><strong>Fortellingen om Aung San Suu Kyi</strong> er skrevet <br />  med et språk som er lett å lese. <br />  Boka har flere fotografier. <br />  Vanskelige ord og viktige uttrykk blir forklart. </div>  <div>&#160;</div>  <p><strong>Kjell Magne Bondevik</strong> har vært statsminister i Norge <br />  to ganger. Han er en av få vestlige statsledere <br />  som har klart å møte Aung San Suu Kyi. <br />  I boka forteller han om den vanskelige <br />  og skremmende reisen til Burma.</p>  ",102
